Date,Buying
2015-02-21,427.1807
2015-02-22,427.1807
2015-02-23,427.1417
2015-02-24,427.4268
2015-02-25,427.3774
2015-02-26,427.3003
2015-02-27,427.3003
2015-02-28,427.3093
2015-03-01,427.3093
2015-03-02,427.3003
2015-03-03,427.3526
2015-03-04,427.3003
2015-03-05,427.3485
2015-03-06,427.4613
2015-03-07,427.3526
2015-03-08,427.3526
2015-03-09,427.4613
2015-03-10,427.245
2015-03-11,426.9928
2015-03-12,426.9915
2015-03-13,426.9591
2015-03-14,427.12994
2015-03-15,427.12994
2015-03-16,426.811
2015-03-17,426.811
2015-03-18,426.811
2015-03-19,426.7229
2015-03-20,426.8991
2015-03-21,426.811
2015-03-22,426.811
2015-03-23,426.8991
2015-03-24,426.7659
2015-03-25,426.7659
2015-03-26,426.7659
2015-03-27,426.9421
2015-03-28,426.82777999999996
2015-03-29,426.82777999999996
2015-03-30,427.3317
2015-03-31,427.6153
2015-04-01,427.9156
2015-04-02,427.9156
2015-04-03,427.69455
2015-04-04,427.69455
2015-04-05,427.69455
2015-04-06,428.85855
2015-04-07,428.0985
2015-04-08,428.8329
2015-04-09,429.0095
2015-04-10,429.4933
2015-04-11,428.85855
2015-04-12,428.85855
2015-04-13,429.7799
2015-04-14,429.9795
2015-04-15,430.7973
2015-04-16,430.7973
2015-04-17,430.7973
2015-04-18,430.43026
2015-04-19,430.43026
2015-04-20,430.6658
2015-04-21,431.3731
2015-04-22,431.4166
2015-04-23,431.46
2015-04-24,431.46
2015-04-25,431.2751
2015-04-26,431.2751
2015-04-27,431.46
2015-04-28,430.6676
2015-04-29,430.6676
2015-04-30,430.4487
2015-05-01,430.810975
2015-05-02,430.810975
2015-05-03,430.810975
2015-05-04,430.3176
2015-05-05,430.3044
2015-05-06,430.3923
2015-05-07,430.3923
2015-05-08,430.3923
2015-05-09,430.35977999999994
2015-05-10,430.35977999999994
2015-05-11,430.3478
2015-05-12,430.4139
2015-05-13,430.4139
2015-05-14,430.3693
2015-05-15,430.3016
2015-05-16,430.3693
2015-05-17,430.3693
2015-05-18,430.2688
2015-05-19,431.0794
2015-05-20,431.0883
2015-05-21,430.8695
2015-05-22,430.3504
2015-05-23,430.73127999999997
2015-05-24,430.73127999999997
2015-05-25,430.1326
2015-05-26,429.9941
2015-05-27,429.5785
2015-05-28,429.3344
2015-05-29,429.3344
2015-05-30,429.67480000000006
2015-05-31,429.67480000000006
2015-06-01,429.0931
2015-06-02,428.6756
2015-06-03,428.5176
2015-06-04,428.147
2015-06-05,427.8368
2015-06-06,428.45401999999996
2015-06-07,428.45401999999996
2015-06-08,427.7477
2015-06-09,427.4806
2015-06-10,427.4371
2015-06-11,427.5483
2015-06-12,427.3898
2015-06-13,427.52070000000003
2015-06-14,427.52070000000003
2015-06-15,427.3333
2015-06-16,427.3333
2015-06-17,427.3333
2015-06-18,427.3333
2015-06-19,427.3769
2015-06-20,427.34202000000005
2015-06-21,427.34202000000005
2015-06-22,427.3878
2015-06-23,427.3878
2015-06-24,427.9684
2015-06-25,428.1433
2015-06-26,429.8279
2015-06-27,428.14304000000004
2015-06-28,428.14304000000004
2015-06-29,430.4908
2015-06-30,431.0403
2015-07-01,433.0402
2015-07-02,434.6184
2015-07-03,434.798
2015-07-04,432.79754
2015-07-05,432.79754
2015-07-06,436.4782
2015-07-07,435.3809
2015-07-08,435.6765
2015-07-09,436.9027
2015-07-10,437.9527
2015-07-11,436.4782
2015-07-12,436.4782
2015-07-13,440.6718
2015-07-14,444.6408
2015-07-15,446.8849
2015-07-16,448.8722
2015-07-17,450.1502
2015-07-18,446.24398
2015-07-19,446.24398
2015-07-20,464.98725
2015-07-21,453.2351
2015-07-22,463.2339
2015-07-23,470.698
2015-07-24,472.782
2015-07-25,464.98725
2015-07-26,464.98725
2015-07-27,477.6173
2015-07-28,481.3527
2015-07-29,504.6718
2015-07-30,507.546
2015-07-31,509.6273
2015-08-01,496.16301999999996
2015-08-02,496.16301999999996
2015-08-03,512.6101
2015-08-04,513.8131
2015-08-05,516.15
2015-08-06,517.2653
2015-08-07,519.6938
2015-08-08,515.9064599999999
2015-08-09,515.9064599999999
2015-08-10,522.0246
2015-08-11,525.4073
2015-08-12,527.4517
2015-08-13,529.4068
2015-08-14,531.9137
2015-08-15,527.24082
2015-08-16,527.24082
2015-08-17,535.1917
2015-08-18,537.3488
2015-08-19,539.6879
2015-08-20,541.8229
2015-08-21,545.0167
2015-08-22,539.8136000000001
2015-08-23,539.8136000000001
2015-08-24,542.1801
2015-08-25,542.9059
2015-08-26,545.6362
2015-08-27,547.4611
2015-08-28,549.5543
2015-08-29,545.54752
2015-08-30,545.54752
2015-08-31,551.5072
2015-09-01,553.5014
2015-09-02,554.1564
2015-09-03,555.6653
2015-09-04,555.2406
2015-09-05,554.0141799999999
2015-09-06,554.0141799999999
2015-09-07,556.2457
2015-09-08,556.2302
2015-09-09,556.1423
2015-09-10,556.1413
2015-09-11,555.4945
2015-09-12,556.0508
2015-09-13,556.0508
2015-09-14,554.88
2015-09-15,555.1508
2015-09-16,555.4023
2015-09-17,555.2509
2015-09-18,554.9706
2015-09-19,555.13092
2015-09-20,555.13092
2015-09-21,555.023
2015-09-22,555.1356
2015-09-23,555.0893
2015-09-24,554.4022
2015-09-25,554.0633
2015-09-26,554.7426800000001
2015-09-27,554.7426800000001
2015-09-28,552.019
2015-09-29,550.993
2015-09-30,548.1538
2015-10-01,547.006
2015-10-02,546.1805
2015-10-03,548.87046
2015-10-04,548.87046
2015-10-05,546.3104
2015-10-06,545.5123
2015-10-07,544.7577
2015-10-08,544.0455
2015-10-09,543.4451
2015-10-10,544.8142
2015-10-11,544.8142
2015-10-12,542.7827
2015-10-13,542.5043
2015-10-14,542.3633
2015-10-15,542.3100999999999
2015-10-16,541.5901
2015-10-17,542.3100999999999
2015-10-18,542.3100999999999
2015-10-19,541.6041
2015-10-20,542.0124
2015-10-21,543.2611
2015-10-22,544.9845
2015-10-23,546.8483
2015-10-24,543.74208
2015-10-25,543.74208
2015-10-26,548.7125
2015-10-27,549.8757
2015-10-28,552.5227
2015-10-29,553.2338
2015-10-30,553.0219
2015-10-31,551.47332
2015-11-01,551.47332
2015-11-02,554.3911
2015-11-03,556.0628
2015-11-04,556.1075
2015-11-05,557.5184
2015-11-06,557.6807
2015-11-07,556.3521000000001
2015-11-08,556.3521000000001
2015-11-09,560.6251
2015-11-10,562.0279
2015-11-11,565.2046
2015-11-12,568.4173
2015-11-13,570.7814
2015-11-14,565.4112600000001
2015-11-15,565.4112600000001
2015-11-16,573.0416
2015-11-17,576.3588
2015-11-18,577.8404
2015-11-19,580.9537
2015-11-20,583.1707
2015-11-21,578.27304
2015-11-22,578.27304
2015-11-23,585.2072
2015-11-24,588.9138
2015-11-25,591.2107
2015-11-26,592.5613
2015-11-27,594.5406
2015-11-28,590.48672
2015-11-29,590.48672
2015-11-30,597.2771
2015-12-01,600.9701
2015-12-02,602.6556
2015-12-03,605.8775
2015-12-04,606.6156
2015-12-05,602.67918
2015-12-06,602.67918
2015-12-07,610.8437
2015-12-08,611.8929
2015-12-09,615.4446
2015-12-10,618.3344
2015-12-11,621.7938
2015-12-12,615.66188
2015-12-13,615.66188
2015-12-14,624.3783
2015-12-15,626.7749
2015-12-16,631.327
2015-12-17,634.6266
2015-12-18,638.4216
2015-12-19,631.10568
2015-12-20,631.10568
2015-12-21,642.2305
2015-12-22,645.8931
2015-12-23,648.3984
2015-12-24,650.8769
2015-12-25,649.9442857142857
2015-12-26,649.9442857142857
2015-12-27,649.9442857142857
2015-12-28,649.9442857142857
2015-12-29,652.4092
2015-12-30,653.7415
2015-12-31,656.0604
2016-01-01,669.01772
2016-01-02,669.01772
2016-01-03,669.01772
2016-01-04,660.1833
2016-01-05,664.616
2016-01-06,669.1533
2016-01-07,673.4794
2016-01-08,677.6566
2016-01-09,669.01772
2016-01-10,669.01772
2016-01-11,681.0232
2016-01-12,682.7258
2016-01-13,686.0658
2016-01-14,687.7533
2016-01-15,684.392025
2016-01-16,684.392025
2016-01-17,684.392025
2016-01-18,688.9801
2016-01-19,691.8202
2016-01-20,696.0762
2016-01-21,700.0622
2016-01-22,701.7782
2016-01-23,695.74338
2016-01-24,695.74338
2016-01-25,703.1651
2016-01-26,707.0295
2016-01-27,711.0358
2016-01-28,714.1802
2016-01-29,719.4001
2016-01-30,710.96214
2016-01-31,710.96214
2016-02-01,715.1604
2016-02-02,716.2058
2016-02-03,717.5051
2016-02-04,717.9635
2016-02-05,719.9936
2016-02-06,717.36568
2016-02-07,717.36568
2016-02-08,721.7591
2016-02-09,726.0608
2016-02-10,729.2905
2016-02-11,732.8317
2016-02-12,736.2023
2016-02-13,729.22888
2016-02-14,729.22888
2016-02-15,739.0728
2016-02-16,741.2128
2016-02-17,743.5657
2016-02-18,745.3013
2016-02-19,744.7973
2016-02-20,742.78998
2016-02-21,742.78998
2016-02-22,745.44
2016-02-23,746.3914
2016-02-24,745.3331
2016-02-25,742.4862
2016-02-26,738.5408
2016-02-27,743.6383
2016-02-28,743.6383
2016-02-29,734.395
2016-03-01,733.7531
2016-03-02,729.8333
2016-03-03,729.5334
2016-03-04,720.1522
2016-03-05,729.5334
2016-03-06,729.5334
2016-03-07,714.2676
2016-03-08,710.5083
2016-03-09,706.9243
2016-03-10,702.8385
2016-03-11,698.5578
2016-03-12,706.6193000000001
2016-03-13,706.6193000000001
2016-03-14,693.379
2016-03-15,688.3648
2016-03-16,679.9355
2016-03-17,678.1086
2016-03-18,678.0036
2016-03-19,683.5583
2016-03-20,683.5583
2016-03-21,678.0256
2016-03-22,677.01
2016-03-23,677.0203
2016-03-24,677.4399
2016-03-25,677.37395
2016-03-26,677.37395
2016-03-27,677.37395
2016-03-28,675.69335
2016-03-29,676.3964
2016-03-30,675.7578
2016-03-31,675.2224
2016-04-01,675.3968
2016-04-02,675.69335
2016-04-03,675.69335
2016-04-04,675.2444
2016-04-05,674.9475
2016-04-06,675.0383
2016-04-07,674.8993
2016-04-08,674.9541
2016-04-09,675.01672
2016-04-10,675.01672
2016-04-11,675.692
2016-04-12,675.6674
2016-04-13,675.8962
2016-04-14,675.806
2016-04-15,676.4104
2016-04-16,675.8944
2016-04-17,675.8944
2016-04-18,676.4022
2016-04-19,676.4125
2016-04-20,676.6145
2016-04-21,676.6279
2016-04-22,676.627
2016-04-23,676.53682
2016-04-24,676.53682
2016-04-25,676.5018
2016-04-26,676.4944
2016-04-27,676.5306
2016-04-28,677.5027
2016-04-29,677.7896
2016-04-30,676.96382
2016-05-01,676.96382
2016-05-02,678.462175
2016-05-03,678.3203
2016-05-04,678.3203
2016-05-05,678.4724
2016-05-06,678.7357
2016-05-07,678.462175
2016-05-08,678.462175
2016-05-09,679.3507
2016-05-10,679.4211
2016-05-11,688.1193
2016-05-12,690.9605
2016-05-13,692.4691
2016-05-14,686.0641400000001
2016-05-15,686.0641400000001
2016-05-16,696.03885
2016-05-17,693.9537
2016-05-18,695.0549
2016-05-19,696.4658
2016-05-20,698.681
2016-05-21,696.03885
2016-05-22,696.03885
2016-05-23,698.0495
2016-05-24,698.894
2016-05-25,699.919
2016-05-26,699.7773
2016-05-27,699.5954
2016-05-28,699.24704
2016-05-29,699.24704
2016-05-30,700.3393
2016-05-31,700.6818
2016-06-01,700.7208
2016-06-02,700.9626
2016-06-03,700.787
2016-06-04,700.6983
2016-06-05,700.6983
2016-06-06,700.6882
2016-06-07,701.7476
2016-06-08,702.0032
2016-06-09,701.9795
2016-06-10,701.9775
2016-06-11,701.6792
2016-06-12,701.6792
2016-06-13,702.1028
2016-06-14,702.0846
2016-06-15,702.0126
2016-06-16,702.214
2016-06-17,702.2354
2016-06-18,702.1298800000001
2016-06-19,702.1298800000001
2016-06-20,702.3318
2016-06-21,702.374
2016-06-22,702.6372
2016-06-23,703.0073
2016-06-24,703.7514
2016-06-25,702.82034
2016-06-26,702.82034
2016-06-27,703.9423
2016-06-28,703.9328
2016-06-29,704.0619
2016-06-30,704.3844
2016-07-01,704.5668
2016-07-02,704.1776400000001
2016-07-03,704.1776400000001
2016-07-04,704.6243
2016-07-05,704.811
2016-07-06,704.7408666666666
2016-07-07,704.7408666666666
2016-07-08,704.7873
2016-07-09,704.7408666666666
2016-07-10,704.7408666666666
2016-07-11,704.8866
2016-07-12,705.3297
2016-07-13,706.3953
2016-07-14,706.3753
2016-07-15,706.5009
2016-07-16,705.89756
2016-07-17,705.89756
2016-07-18,706.4518
2016-07-19,706.6819
2016-07-20,707.0572
2016-07-21,707.4756
2016-07-22,708.338
2016-07-23,707.2009
2016-07-24,707.2009
2016-07-25,708.8984
2016-07-26,709.3975
2016-07-27,709.8588
2016-07-28,710.7074
2016-07-29,711.423
2016-07-30,710.05702
2016-07-31,710.05702
2016-08-01,711.1537
2016-08-02,711.2558
2016-08-03,711.5883
2016-08-04,711.2005
2016-08-05,711.3909
2016-08-06,711.3178399999999
2016-08-07,711.3178399999999
2016-08-08,711.1502
2016-08-09,711.6785
2016-08-10,711.5397
2016-08-11,711.434
2016-08-12,711.6949
2016-08-13,711.49946
2016-08-14,711.49946
2016-08-15,711.6685
2016-08-16,711.3526
2016-08-17,711.8553
2016-08-18,711.7215
2016-08-19,711.9645
2016-08-20,711.71248
2016-08-21,711.71248
2016-08-22,711.3701
2016-08-23,711.6604
2016-08-24,712.1684
2016-08-25,711.8573
2016-08-26,712.0636
2016-08-27,711.8239599999999
2016-08-28,711.8239599999999
2016-08-29,711.4335
2016-08-30,711.5532
2016-08-31,712.0365
2016-09-01,711.9133
2016-09-02,711.4571
2016-09-03,711.67872
2016-09-04,711.67872
2016-09-05,712.231
2016-09-06,712.235
2016-09-07,711.8664
2016-09-08,712.5625
2016-09-09,712.2253
2016-09-10,712.22404
2016-09-11,712.22404
2016-09-12,712.3427
2016-09-13,712.4137
2016-09-14,712.3302
2016-09-15,712.2858
2016-09-16,712.6431
2016-09-17,712.4031
2016-09-18,712.4031
2016-09-19,712.4574
2016-09-20,712.6824
2016-09-21,712.0934
2016-09-22,712.4622
2016-09-23,712.5375
2016-09-24,712.44658
2016-09-25,712.44658
2016-09-26,712.5853
2016-09-27,712.449
2016-09-28,712.7933
2016-09-29,712.4937
2016-09-30,712.6578
2016-10-01,712.59582
2016-10-02,712.59582
2016-10-03,711.8795
2016-10-04,712.3824
2016-10-05,712.3833
2016-10-06,712.5322
2016-10-07,712.1286
2016-10-08,712.2612
2016-10-09,712.2612
2016-10-10,711.7031
2016-10-11,712.5509
2016-10-12,712.0529
2016-10-13,712.7851
2016-10-14,712.5552
2016-10-15,712.32944
2016-10-16,712.32944
2016-10-17,712.322675
2016-10-18,711.7175
2016-10-19,712.2397
2016-10-20,712.6722
2016-10-21,712.6613
2016-10-22,712.322675
2016-10-23,712.322675
2016-10-24,712.0085
2016-10-25,712.4301
2016-10-26,712.4378
2016-10-27,712.5148
2016-10-28,712.5154
2016-10-29,712.3813200000001
2016-10-30,712.3813200000001
2016-10-31,711.767
2016-11-01,712.405
2016-11-02,711.9643
2016-11-03,712.5813
2016-11-04,712.4138
2016-11-05,712.2262800000001
2016-11-06,712.2262800000001
2016-11-07,712.0229
2016-11-08,712.517
2016-11-09,712.352
2016-11-10,712.3769
2016-11-11,712.0945
2016-11-12,712.27266
2016-11-13,712.27266
2016-11-14,712.4956
2016-11-15,712.4014
2016-11-16,712.4042
2016-11-17,712.7108
2016-11-18,712.9949
2016-11-19,712.60138
2016-11-20,712.60138
2016-11-21,712.0706
2016-11-22,712.7713
2016-11-23,712.1712
2016-11-24,713.1106
2016-11-25,713.6327
2016-11-26,712.7512800000001
2016-11-27,712.7512800000001
2016-11-28,713.7756
2016-11-29,714.722
2016-11-30,716.301
2016-12-01,716.1942
2016-12-02,716.2906
2016-12-03,715.45668
2016-12-04,715.45668
2016-12-05,716.3722
2016-12-06,716.5699
2016-12-07,716.4961
2016-12-08,716.5015
2016-12-09,716.4147
2016-12-10,716.4708800000001
2016-12-11,716.4708800000001
2016-12-12,716.401
2016-12-13,716.3494
2016-12-14,716.3272
2016-12-15,715.9143
2016-12-16,715.5854
2016-12-17,716.11546
2016-12-18,716.11546
2016-12-19,716.1751
2016-12-20,715.7816
2016-12-21,715.9682
2016-12-22,715.9681
2016-12-23,715.8219
2016-12-24,715.94298
2016-12-25,715.94298
2016-12-26,715.7830333333333
2016-12-27,715.7830333333333
2016-12-28,715.7742
2016-12-29,715.7732
2016-12-30,715.8017
2016-12-31,715.7830333333333
2017-01-01,716.0241
2017-01-02,716.0241
2017-01-03,716.0883
2017-01-04,715.4995
2017-01-05,716.2103
2017-01-06,716.2983
2017-01-07,716.0241
2017-01-08,716.0241
2017-01-09,716.3442
2017-01-10,716.5937
2017-01-11,716.7203
2017-01-12,716.6755
2017-01-13,716.6849
2017-01-14,716.60372
2017-01-15,716.60372
2017-01-16,716.657225
2017-01-17,716.6608
2017-01-18,716.5924
2017-01-19,716.6271
2017-01-20,716.7486
2017-01-21,716.657225
2017-01-22,716.657225
2017-01-23,716.8246
2017-01-24,716.6804
2017-01-25,716.7179
2017-01-26,716.6835
2017-01-27,716.7135
2017-01-28,716.72398
2017-01-29,716.72398
2017-01-30,716.3854
2017-01-31,716.388
2017-02-01,716.3907
2017-02-02,716.5581
2017-02-03,716.7668
2017-02-04,716.4978
2017-02-05,716.4978
2017-02-06,716.7675
2017-02-07,716.7791
2017-02-08,716.6031
2017-02-09,716.7689
2017-02-10,716.6287
2017-02-11,716.70946
2017-02-12,716.70946
2017-02-13,717.144
2017-02-14,716.8002
2017-02-15,716.7875
2017-02-16,716.7811
2017-02-17,716.7923
2017-02-18,716.86102
2017-02-19,716.86102
2017-02-20,716.7688
2017-02-21,717.0438
2017-02-22,716.8838
2017-02-23,716.887
2017-02-24,716.8444
2017-02-25,716.8855599999999
2017-02-26,716.8855599999999
2017-02-27,716.9013
2017-02-28,716.9019
2017-03-01,716.9141
2017-03-02,716.8284
2017-03-03,716.8864249999999
2017-03-04,716.8864249999999
2017-03-05,716.8864249999999
2017-03-06,716.8284
2017-03-07,716.8769
2017-03-08,716.6809
2017-03-09,716.9459
2017-03-10,717.018
2017-03-11,716.8700200000001
2017-03-12,716.8700200000001
2017-03-13,717.0211
2017-03-14,717.0269
2017-03-15,717.0507
2017-03-16,716.9695
2017-03-17,716.8243
2017-03-18,716.9784999999999
2017-03-19,716.9784999999999
2017-03-20,716.8195
2017-03-21,716.892
2017-03-22,716.902
2017-03-23,716.9276
2017-03-24,716.9096
2017-03-25,716.89014
2017-03-26,716.89014
2017-03-27,716.9333
2017-03-28,716.9141
2017-03-29,716.9121
2017-03-30,716.9569
2017-03-31,716.9509
2017-04-01,716.93346
2017-04-02,716.93346
2017-04-03,716.9493
2017-04-04,716.9267
2017-04-05,716.9246
2017-04-06,716.8898
2017-04-07,716.9227
2017-04-08,716.92262
2017-04-09,716.92262
2017-04-10,716.9128
2017-04-11,717.2524
2017-04-12,717.789
2017-04-13,717.7876
2017-04-14,717.43545
2017-04-15,717.43545
2017-04-16,717.43545
2017-04-17,717.784875
2017-04-18,717.7884
2017-04-19,717.7854
2017-04-20,717.7854
2017-04-21,717.7803
2017-04-22,717.784875
2017-04-23,717.784875
2017-04-24,717.7953
2017-04-25,717.8149
2017-04-26,717.9866
2017-04-27,717.9868
2017-04-28,717.9582
2017-04-29,717.90836
2017-04-30,717.90836
2017-05-01,717.660625
2017-05-02,717.645
2017-05-03,717.657
2017-05-04,717.6717
2017-05-05,717.6688
2017-05-06,717.660625
2017-05-07,717.660625
2017-05-08,717.6824
2017-05-09,717.6664
2017-05-10,717.6728
2017-05-11,717.662
2017-05-12,717.6691
2017-05-13,717.67054
2017-05-14,717.67054
2017-05-15,717.64905
2017-05-16,717.6684
2017-05-17,717.6734
2017-05-18,717.6781
2017-05-19,717.5763
2017-05-20,717.64905
2017-05-21,717.64905
2017-05-22,717.385
2017-05-23,717.5056
2017-05-24,717.4689
2017-05-25,717.5943
2017-05-26,717.6175
2017-05-27,717.5142599999999
2017-05-28,717.5142599999999
2017-05-29,717.5778
2017-05-30,717.6018
2017-05-31,717.5856
2017-06-01,717.6006
2017-06-02,717.4625
2017-06-03,717.56566
2017-06-04,717.56566
2017-06-05,717.5564
2017-06-06,716.9509
2017-06-07,716.9617
2017-06-08,716.8887
2017-06-09,716.8939
2017-06-10,717.05032
2017-06-11,717.05032
2017-06-12,716.8393
2017-06-13,716.8303
2017-06-14,716.8266
2017-06-15,716.6437
2017-06-16,716.6487
2017-06-17,716.75772
2017-06-18,716.75772
2017-06-19,716.6406
2017-06-20,716.647
2017-06-21,716.4301
2017-06-22,716.3655
2017-06-23,716.2454
2017-06-24,716.4657199999999
2017-06-25,716.4657199999999
2017-06-26,716.231925
2017-06-27,716.2276
2017-06-28,716.2332
2017-06-29,716.2349
2017-06-30,716.232
2017-07-01,716.231925
2017-07-02,716.231925
2017-07-03,716.2319
2017-07-04,716.0453
2017-07-05,716.1453
2017-07-06,716.036075
2017-07-07,715.7218
2017-07-08,716.036075
2017-07-09,716.036075
2017-07-10,715.7223
2017-07-11,715.7785
2017-07-12,715.6588
2017-07-13,715.659
2017-07-14,715.659
2017-07-15,715.69552
2017-07-16,715.69552
2017-07-17,715.6537
2017-07-18,715.6835
2017-07-19,715.6956
2017-07-20,715.7099
2017-07-21,715.7122
2017-07-22,715.69098
2017-07-23,715.69098
2017-07-24,715.6969
2017-07-25,715.7129
2017-07-26,715.7099
2017-07-27,715.9305
2017-07-28,715.9321
2017-07-29,715.79646
2017-07-30,715.79646
2017-07-31,715.8358
2017-08-01,715.8386
2017-08-02,715.8387
2017-08-03,715.9104
2017-08-04,715.9175
2017-08-05,715.8682
2017-08-06,715.8682
2017-08-07,715.9175
2017-08-08,715.9175
2017-08-09,715.918
2017-08-10,715.9301
2017-08-11,715.9295
2017-08-12,715.92252
2017-08-13,715.92252
2017-08-14,715.8337
2017-08-15,715.849
2017-08-16,715.8208
2017-08-17,715.8923
2017-08-18,715.911
2017-08-19,715.86136
2017-08-20,715.86136
2017-08-21,715.911
2017-08-22,715.9345
2017-08-23,716.0659
2017-08-24,716.0637
2017-08-25,716.0722
2017-08-26,716.00946
2017-08-27,716.00946
2017-08-28,716.3302
2017-08-29,716.2298
2017-08-30,716.1961
2017-08-31,716.2059
2017-09-01,716.1901
2017-09-02,716.2304200000001
2017-09-03,716.2304200000001
2017-09-04,716.0929
2017-09-05,716.1966
2017-09-06,716.1943
2017-09-07,716.1943
2017-09-08,716.1943
2017-09-09,716.17448
2017-09-10,716.17448
2017-09-11,716.2043
2017-09-12,716.2078
2017-09-13,716.2127
2017-09-14,716.2137
2017-09-15,716.2137
2017-09-16,716.2104400000001
2017-09-17,716.2104400000001
2017-09-18,716.2144
2017-09-19,716.3155
2017-09-20,716.3182
2017-09-21,716.3216
2017-09-22,716.3265
2017-09-23,716.29924
2017-09-24,716.29924
2017-09-25,716.1701
2017-09-26,716.2088
2017-09-27,716.2038
2017-09-28,716.1989
2017-09-29,716.2137
2017-09-30,716.19906
2017-10-01,716.19906
2017-10-02,716.2137
2017-10-03,716.194
2017-10-04,716.1791
2017-10-05,716.1841
2017-10-06,716.1891
2017-10-07,716.192
2017-10-08,716.192
2017-10-09,716.1941
2017-10-10,716.1941
2017-10-11,716.1792
2017-10-12,716.1743
2017-10-13,716.1941
2017-10-14,716.1871600000001
2017-10-15,716.1871600000001
2017-10-16,716.1916000000001
2017-10-17,716.1941
2017-10-18,716.1891
2017-10-19,716.1941
2017-10-20,716.1891
2017-10-21,716.1916000000001
2017-10-22,716.1916000000001
2017-10-23,716.1941
2017-10-24,716.1842
2017-10-25,716.1792
2017-10-26,716.1792
2017-10-27,716.1941
2017-10-28,716.18616
2017-10-29,716.18616
2017-10-30,716.199
2017-10-31,716.2039
2017-11-01,716.199
2017-11-02,716.1941
2017-11-03,716.1941
2017-11-04,716.19802
2017-11-05,716.19802
2017-11-06,716.1941
2017-11-07,716.2089
2017-11-08,716.4908
2017-11-09,716.4854
2017-11-10,716.4854
2017-11-11,716.37292
2017-11-12,716.37292
2017-11-13,716.4854
2017-11-14,716.4743
2017-11-15,716.4799
2017-11-16,716.4743
2017-11-17,716.4757
2017-11-18,716.47792
2017-11-19,716.47792
2017-11-20,716.4757
2017-11-21,716.4757
2017-11-22,716.4757
2017-11-23,716.4538
2017-11-24,716.4922
2017-11-25,716.47462
2017-11-26,716.47462
2017-11-27,716.4702
2017-11-28,716.1289
2017-11-29,716.1289
2017-11-30,716.1289
2017-12-01,716.1291
2017-12-02,716.1972
2017-12-03,716.1972
2017-12-04,716.1291
2017-12-05,716.1291
2017-12-06,716.1291
2017-12-07,716.1291
2017-12-08,716.1291
2017-12-09,716.1291
2017-12-10,716.1291
2017-12-11,716.1127
2017-12-12,716.1127
2017-12-13,716.1127
2017-12-14,716.4743
2017-12-15,716.1127
2017-12-16,716.18502
2017-12-17,716.18502
2017-12-18,716.1127
2017-12-19,716.1127
2017-12-20,716.1127
2017-12-21,716.1127
2017-12-22,716.1127
2017-12-23,716.1127
2017-12-24,716.1127
2017-12-25,716.5124
2017-12-26,716.5124
2017-12-27,716.5102
2017-12-28,716.5128
2017-12-29,716.5142
2017-12-30,716.5124
2017-12-31,716.5124
2018-01-01,716.533925
2018-01-02,716.5143
2018-01-03,716.5416
2018-01-04,716.5413
2018-01-05,716.5385
2018-01-06,716.533925
2018-01-07,716.533925
2018-01-08,716.5226
2018-01-09,716.528
2018-01-10,716.1339
2018-01-11,716.1339
2018-01-12,716.2078
2018-01-13,716.30524
2018-01-14,716.30524
2018-01-15,716.2440750000001
2018-01-16,716.2294
2018-01-17,716.2294
2018-01-18,716.2294
2018-01-19,716.2881
2018-01-20,716.2440750000001
2018-01-21,716.2440750000001
2018-01-22,716.2191
2018-01-23,716.2082
2018-01-24,716.2082
2018-01-25,716.282
2018-01-26,716.204
2018-01-27,716.2243000000001
2018-01-28,716.2243000000001
2018-01-29,716.202
2018-01-30,716.202
2018-01-31,716.1997
2018-02-01,716.2047
2018-02-02,716.2047
2018-02-03,716.20262
2018-02-04,716.20262
2018-02-05,716.1278
2018-02-06,716.1322
2018-02-07,716.1322
2018-02-08,716.1255
2018-02-09,716.1193
2018-02-10,716.1274
2018-02-11,716.1274
2018-02-12,716.1199
2018-02-13,716.1199
2018-02-14,716.1199
2018-02-15,716.1199
2018-02-16,716.1199
2018-02-17,716.1199
2018-02-18,716.1199
2018-02-19,716.1265
2018-02-20,716.2243
2018-02-21,716.2111
2018-02-22,716.2714
2018-02-23,716.334
2018-02-24,716.23346
2018-02-25,716.23346
2018-02-26,716.3346
2018-02-27,716.334
2018-02-28,716.334
2018-03-01,716.334
2018-03-02,716.334
2018-03-03,716.33412
2018-03-04,716.33412
2018-03-05,716.33455
2018-03-06,716.3334
2018-03-07,716.3334
2018-03-08,716.3357
2018-03-09,716.3357
2018-03-10,716.33455
2018-03-11,716.33455
2018-03-12,716.3372
2018-03-13,716.3295
2018-03-14,716.3295
2018-03-15,716.3295
2018-03-16,716.3295
2018-03-17,716.33104
2018-03-18,716.33104
2018-03-19,716.3295
2018-03-20,716.3294
2018-03-21,716.3294
2018-03-22,716.3294
2018-03-23,716.3295
2018-03-24,716.32944
2018-03-25,716.32944
2018-03-26,716.3295
2018-03-27,716.3295
2018-03-28,716.3295
2018-03-29,716.3295
2018-03-30,716.3295
2018-03-31,716.3295
2018-04-01,716.3295
2018-04-02,716.37
2018-04-03,716.3295
2018-04-04,716.3835
2018-04-05,716.3835
2018-04-06,716.3835
2018-04-07,716.37
2018-04-08,716.37
2018-04-09,716.3835
2018-04-10,716.3835
2018-04-11,716.3835
2018-04-12,716.3835
2018-04-13,716.3835
2018-04-14,716.3835
2018-04-15,716.3835
